2025-10-30 01:07:17,198 [INFO] extractor.entities: Progress: 26500/28353 files processed, 6436920 entities extracted
2025-10-30 01:07:21,369 [INFO] extractor.entities: Progress: 26600/28353 files processed, 6463846 entities extracted
2025-10-30 01:07:25,391 [INFO] extractor.entities: Progress: 26700/28353 files processed, 6487049 entities extracted
2025-10-30 01:07:30,210 [INFO] extractor.entities: Progress: 26800/28353 files processed, 6514844 entities extracted
2025-10-30 01:07:33,815 [INFO] extractor.entities: Progress: 26900/28353 files processed, 6536420 entities extracted
2025-10-30 01:07:37,637 [INFO] extractor.entities: Progress: 27000/28353 files processed, 6560051 entities extracted
2025-10-30 01:07:42,050 [INFO] extractor.entities: Progress: 27100/28353 files processed, 6582522 entities extracted
2025-10-30 01:07:46,167 [INFO] extractor.entities: Progress: 27200/28353 files processed, 6607111 entities extracted
2025-10-30 01:07:50,437 [INFO] extractor.entities: Progress: 27300/28353 files processed, 6632127 entities extracted
2025-10-30 01:07:54,172 [INFO] extractor.entities: Progress: 27400/28353 files processed, 6654103 entities extracted
2025-10-30 01:07:57,855 [INFO] extractor.entities: Progress: 27500/28353 files processed, 6675366 entities extracted
2025-10-30 01:08:01,800 [INFO] extractor.entities: Progress: 27600/28353 files processed, 6698705 entities extracted
2025-10-30 01:08:05,536 [INFO] extractor.entities: Progress: 27700/28353 files processed, 6721462 entities extracted
2025-10-30 01:08:09,351 [INFO] extractor.entities: Progress: 27800/28353 files processed, 6743271 entities extracted
2025-10-30 01:08:13,546 [INFO] extractor.entities: Progress: 27900/28353 files processed, 6767593 entities extracted
2025-10-30 01:08:17,795 [INFO] extractor.entities: Progress: 28000/28353 files processed, 6792839 entities extracted
2025-10-30 01:08:21,959 [INFO] extractor.entities: Progress: 28100/28353 files processed, 6816852 entities extracted
2025-10-30 01:08:26,119 [INFO] extractor.entities: Progress: 28200/28353 files processed, 6839210 entities extracted
2025-10-30 01:08:30,367 [INFO] extractor.entities: Progress: 28300/28353 files processed, 6863655 entities extracted
2025-10-30 01:08:32,394 [INFO] extractor.entities: Progress: 28353/28353 files processed, 6875197 entities extracted
2025-10-30 01:08:32,394 [INFO] extractor.entities: ======================================================================
2025-10-30 01:08:32,394 [INFO] extractor.entities: EXTRACTION COMPLETE
2025-10-30 01:08:32,394 [INFO] extractor.entities: ======================================================================
2025-10-30 01:08:32,394 [INFO] extractor.entities: Files processed:      28353
2025-10-30 01:08:32,394 [INFO] extractor.entities: Files skipped:        0
2025-10-30 01:08:32,394 [INFO] extractor.entities: Raw text written:     28353
2025-10-30 01:08:32,394 [INFO] extractor.entities: Preprocessed written: 28353
2025-10-30 01:08:32,394 [INFO] extractor.entities: Total entities:       6875197
2025-10-30 01:08:32,394 [INFO] extractor.entities: README found:         7517
2025-10-30 01:08:32,394 [INFO] extractor.entities: Stars found:          26567
2025-10-30 01:08:32,394 [INFO] extractor.entities: Forks found:          12622
2025-10-30 01:08:32,394 [INFO] extractor.entities: Lang stats found:     0
2025-10-30 01:08:32,394 [INFO] extractor.entities: 
2025-10-30 01:08:32,394 [INFO] extractor.entities: Outputs:
2025-10-30 01:08:32,394 [INFO] extractor.entities:   Entities TSV:       /Users/andrejvysny/fiit/vinf/workspace/store/entities/entities.tsv
2025-10-30 01:08:32,394 [INFO] extractor.entities:   Raw text:           /Users/andrejvysny/fiit/vinf/workspace/store/text
2025-10-30 01:08:32,394 [INFO] extractor.entities:   Preprocessed text:  /Users/andrejvysny/fiit/vinf/workspace/store/text-preprocessed
2025-10-30 01:08:32,394 [INFO] extractor.entities:   README files:       /Users/andrejvysny/fiit/vinf/workspace/store/readme
